id name
1000 popped_chorus_fruit
1001 beetroot
1002 beetroot_seeds
1003 beetroot_soup
1004 dragon_breath
1005 splash_potion
1006 spectral_arrow
1007 tipped_arrow
1008 lingering_potion
1009 shield
1010 totem_of_undying
1011 shulker_shell
1012 iron_nugget
1013 knowledge_book
1014 debug_stick
1015 music_disc_13
1016 music_disc_cat
1017 music_disc_blocks
1018 music_disc_chirp
1019 music_disc_far
1020 music_disc_mall
1021 music_disc_mellohi
1022 music_disc_stal
1023 music_disc_strad
1024 music_disc_ward
1025 music_disc_11
1026 music_disc_wait
1027 music_disc_pigstep
1028 trident
1029 phantom_membrane
1030 nautilus_shell
1031 heart_of_the_sea
1032 crossbow
1033 suspicious_stew
1034 loom
1035 flower_banner_pattern
1036 creeper_banner_pattern
1037 skull_banner_pattern
1038 mojang_banner_pattern
1039 globe_banner_pattern
1040 piglin_banner_pattern
1041 composter
1042 barrel
1043 smoker
1044 blast_furnace
1045 cartography_table
1046 fletching_table
1047 grindstone
1048 smithing_table
1049 stonecutter
1050 bell
1051 lantern
1052 soul_lantern
1053 sweet_berries
1054 glow_berries
1055 campfire
1056 soul_campfire
1057 shroomlight
1058 honeycomb
1059 bee_nest
1060 beehive
1061 honey_bottle
1062 honeycomb_block
1063 lodestone
1064 crying_obsidian
1065 blackstone
1066 blackstone_slab
1067 blackstone_stairs
1068 gilded_blackstone
1069 polished_blackstone
1070 polished_blackstone_slab
1071 polished_blackstone_stairs
1072 chiseled_polished_blackstone
1073 polished_blackstone_bricks
1074 polished_blackstone_brick_slab
1075 polished_blackstone_brick_stairs
1076 cracked_polished_blackstone_bricks
1077 respawn_anchor
1078 candle
1079 white_candle
1080 orange_candle
1081 magenta_candle
1082 light_blue_candle
1083 yellow_candle
1084 lime_candle
1085 pink_candle
1086 gray_candle
1087 light_gray_candle
1088 cyan_candle
1089 purple_candle
1090 blue_candle
1091 brown_candle
1092 green_candle
1093 red_candle
1094 black_candle
1095 small_amethyst_bud
1096 medium_amethyst_bud
1097 large_amethyst_bud
1098 amethyst_cluster
1099 pointed_dripstone
