id name
1016 waxed_oxidized_copper
1017 waxed_cut_copper
1018 waxed_exposed_cut_copper
1019 waxed_weathered_cut_copper
1020 waxed_oxidized_cut_copper
1021 waxed_cut_copper_stairs
1022 waxed_exposed_cut_copper_stairs
1023 waxed_weathered_cut_copper_stairs
1024 waxed_oxidized_cut_copper_stairs
1025 waxed_cut_copper_slab
1026 waxed_exposed_cut_copper_slab
1027 waxed_weathered_cut_copper_slab
1028 waxed_oxidized_cut_copper_slab
1029 azalea_leaves
1030 flowering_azalea_leaves
1031 tinted_glass
1032 azalea
1033 flowering_azalea
1034 spore_blossom
1035 moss_carpet
1036 moss_block
1037 hanging_roots
1038 big_dripleaf
1039 small_dripleaf
1040 smooth_basalt
1041 infested_deepslate
1042 deepslate_bricks
1043 cracked_deepslate_bricks
1044 deepslate_tiles
1045 cracked_deepslate_tiles
1046 chiseled_deepslate
1047 glow_lichen
1048 cobbled_deepslate_wall
1049 polished_deepslate_wall
1050 deepslate_brick_wall
1051 deepslate_tile_wall
1052 light
1053 cobbled_deepslate_stairs
1054 polished_deepslate_stairs
1055 deepslate_brick_stairs
1056 deepslate_tile_stairs
1057 cobbled_deepslate_slab
1058 polished_deepslate_slab
1059 deepslate_brick_slab
1060 deepslate_tile_slab
1061 lightning_rod
1062 sculk_sensor
1063 amethyst_shard
1064 raw_iron
1065 raw_copper
1066 copper_ingot
1067 raw_gold
1068 powder_snow_bucket
1069 axolotl_bucket
1070 bundle
1071 spyglass
1072 glow_ink_sac
1073 axolotl_spawn_egg
1074 glow_squid_spawn_egg
1075 goat_spawn_egg
1076 glow_item_frame
1077 glow_berries
1078 candle
1079 white_candle
1080 orange_candle
1081 magenta_candle
1082 light_blue_candle
1083 yellow_candle
1084 lime_candle
1085 pink_candle
1086 gray_candle
1087 light_gray_candle
1088 cyan_candle
1089 purple_candle
1090 blue_candle
1091 brown_candle
1092 green_candle
1093 red_candle
1094 black_candle
1095 small_amethyst_bud
1096 medium_amethyst_bud
1097 large_amethyst_bud
1098 amethyst_cluster
1099 pointed_dripstone
